ip,click_time
45121,2017-11-08 11:32:25
255687,2017-11-08 07:57:34
272070,2017-11-08 03:01:43
200058,2017-11-07 10:51:34
156575,2017-11-09 14:12:26
117923,2017-11-08 14:36:24
49602,2017-11-07 12:37:46
119848,2017-11-08 00:33:45
105475,2017-11-08 08:36:09
64502,2017-11-08 12:26:02
95463,2017-11-09 05:29:06
70308,2017-11-07 05:46:09
63712,2017-11-08 12:07:11
102129,2017-11-08 09:56:03
13579,2017-11-08 06:34:18
48969,2017-11-07 04:12:58
31440,2017-11-07 12:12:48
285594,2017-11-09 05:47:54
81513,2017-11-08 13:44:16
108803,2017-11-07 14:25:29
45117,2017-11-07 10:28:35
2761,2017-11-07 11:07:17
202675,2017-11-07 02:19:49
38666,2017-11-08 23:57:44
150157,2017-11-09 06:49:02
199908,2017-11-07 09:16:00
170136,2017-11-08 14:10:07
187854,2017-11-09 04:35:34
118229,2017-11-07 03:00:07
12402,2017-11-08 11:59:18
38609,2017-11-08 11:14:02
4988,2017-11-09 03:49:44
118019,2017-11-08 04:03:19
149556,2017-11-09 10:53:21
144825,2017-11-07 04:04:11
226914,2017-11-08 14:30:36
18075,2017-11-09 01:35:33
48337,2017-11-07 08:13:05
26350,2017-11-07 10:47:11
95766,2017-11-08 04:57:03
34944,2017-11-09 13:26:49
1815,2017-11-08 16:07:12
12379,2017-11-07 11:47:29
91712,2017-11-08 05:59:24
41463,2017-11-07 11:02:05
55729,2017-11-09 12:57:45
142636,2017-11-07 00:33:13
2714,2017-11-08 10:28:57
93230,2017-11-08 22:49:23
54525,2017-11-07 03:19:43
5314,2017-11-08 02:09:43
206430,2017-11-07 03:52:03
38069,2017-11-07 08:28:45
51495,2017-11-07 09:49:17
59508,2017-11-07 03:37:01
21403,2017-11-09 05:05:29
76822,2017-11-09 06:52:20
41584,2017-11-08 15:34:49
103147,2017-11-08 06:10:50
129667,2017-11-08 00:25:41
307445,2017-11-08 22:01:49
42149,2017-11-09 04:37:11
168178,2017-11-07 04:35:27
67910,2017-11-09 02:28:25
77117,2017-11-09 02:59:19
158491,2017-11-07 14:22:11
111025,2017-11-07 05:34:23
39561,2017-11-07 11:27:33
114915,2017-11-07 04:53:39
26876,2017-11-08 16:12:20
118970,2017-11-07 08:50:07
197789,2017-11-06 16:09:26
197177,2017-11-08 16:06:17
45463,2017-11-09 04:06:23
202128,2017-11-08 15:24:28
41287,2017-11-08 20:04:29
31240,2017-11-08 09:47:39
63093,2017-11-09 14:46:31
34396,2017-11-07 00:41:32
46351,2017-11-07 23:38:26
120789,2017-11-08 15:05:31
146060,2017-11-08 16:10:03
110032,2017-11-07 12:02:50
8314,2017-11-08 01:29:00
91274,2017-11-06 16:47:47
125222,2017-11-09 03:51:17
81263,2017-11-08 17:35:16
22352,2017-11-08 02:24:15
37145,2017-11-08 11:11:30
56285,2017-11-08 13:11:58
203383,2017-11-07 05:50:19
91734,2017-11-07 05:00:09
84793,2017-11-07 05:56:37
79881,2017-11-09 09:09:23
95222,2017-11-08 02:33:42
77182,2017-11-09 11:32:58
14285,2017-11-09 11:00:14
49582,2017-11-08 14:14:07
198707,2017-11-07 05:35:08
87879,2017-11-08 14:09:19
168863,2017-11-07 15:09:49
21074,2017-11-07 05:27:16
49426,2017-11-08 13:37:47
83668,2017-11-09 07:03:23
5299,2017-11-08 12:32:42
24962,2017-11-09 08:18:31
32472,2017-11-09 06:01:14
43928,2017-11-09 09:14:46
8208,2017-11-08 23:12:53
71740,2017-11-09 10:28:25
101342,2017-11-09 06:47:33
7275,2017-11-09 01:12:41
101424,2017-11-08 10:11:00
116384,2017-11-08 00:10:58
81412,2017-11-09 15:38:25
87012,2017-11-06 17:36:27
37776,2017-11-08 05:31:19
212322,2017-11-09 08:59:36
345224,2017-11-09 04:20:26
35317,2017-11-07 11:12:29
161341,2017-11-06 17:46:51
10716,2017-11-08 00:54:22
4744,2017-11-08 06:24:53
120721,2017-11-06 21:40:57
118582,2017-11-09 14:19:10
105679,2017-11-07 14:48:46
100275,2017-11-07 03:58:43
120312,2017-11-09 10:20:07
61566,2017-11-07 14:59:15
170767,2017-11-09 11:50:59
62954,2017-11-07 14:30:58
2095,2017-11-07 15:45:14
3196,2017-11-09 06:07:58
121966,2017-11-09 06:48:17
175506,2017-11-07 06:12:13
67772,2017-11-07 09:26:05
93430,2017-11-07 05:48:09
47273,2017-11-07 11:18:39
191797,2017-11-08 16:46:28
79740,2017-11-09 14:16:25
113497,2017-11-07 06:29:45
73487,2017-11-08 01:55:31
183004,2017-11-07 11:10:07
122868,2017-11-09 07:15:24
81419,2017-11-09 13:53:49
43827,2017-11-09 10:31:36
82069,2017-11-07 11:00:41
73487,2017-11-07 02:05:01
33703,2017-11-07 15:15:40
60298,2017-11-09 00:20:41
213553,2017-11-08 07:32:39
149223,2017-11-09 05:19:40
24000,2017-11-07 15:29:25
37515,2017-11-07 07:15:42
5348,2017-11-08 05:36:49
18927,2017-11-08 22:59:07
198573,2017-11-07 12:26:53
209663,2017-11-07 08:15:35
50131,2017-11-07 15:34:31
87073,2017-11-09 10:54:51
76880,2017-11-08 12:23:41
66184,2017-11-09 00:33:02
11540,2017-11-07 02:02:15
334383,2017-11-09 09:25:08
64187,2017-11-09 15:26:17
25009,2017-11-09 15:26:57
93011,2017-11-07 11:19:30
12524,2017-11-08 02:29:08
124166,2017-11-09 05:57:29
64047,2017-11-09 06:45:57
119422,2017-11-08 08:22:51
114719,2017-11-09 12:39:25
119693,2017-11-08 06:56:59
117021,2017-11-09 15:57:49
7944,2017-11-09 04:09:48
68930,2017-11-08 02:34:33
43476,2017-11-08 23:44:44
83860,2017-11-07 08:56:47
81922,2017-11-07 00:51:38
202524,2017-11-07 02:58:28
275009,2017-11-08 13:38:51
119531,2017-11-08 23:53:31
32703,2017-11-09 07:41:59
273562,2017-11-08 05:35:15
29785,2017-11-08 07:58:25
84182,2017-11-08 03:23:49
104838,2017-11-09 10:58:18
188863,2017-11-07 08:57:05
230256,2017-11-08 01:07:17
5641,2017-11-07 07:23:48
111299,2017-11-07 02:40:08
44067,2017-11-07 09:49:02
178928,2017-11-07 06:58:52
199672,2017-11-07 07:44:00
32487,2017-11-07 18:17:37
27794,2017-11-09 15:25:36
183319,2017-11-09 04:16:35
68963,2017-11-09 03:15:34
55931,2017-11-07 22:56:45
113563,2017-11-08 00:24:34
105429,2017-11-09 06:09:09
50565,2017-11-08 16:17:17
73516,2017-11-08 08:30:43
164128,2017-11-07 07:14:46
3262,2017-11-08 20:53:32
83774,2017-11-07 13:37:59
157880,2017-11-07 15:10:28
76012,2017-11-08 13:27:50
35568,2017-11-09 14:04:11
11797,2017-11-08 10:30:49
37852,2017-11-07 23:41:42
56155,2017-11-08 03:19:24
48282,2017-11-06 22:43:00
118393,2017-11-08 00:49:52
53843,2017-11-09 00:16:25
205569,2017-11-08 03:23:15
98344,2017-11-09 13:49:07
123819,2017-11-08 10:49:10
95196,2017-11-08 16:16:51
49602,2017-11-07 15:53:19
208669,2017-11-07 09:57:07
54157,2017-11-08 11:10:45
69266,2017-11-09 03:57:13
38604,2017-11-06 16:09:34
192120,2017-11-07 08:26:39
105964,2017-11-09 03:27:25
109240,2017-11-09 08:58:08
29678,2017-11-07 05:51:29
111638,2017-11-09 08:57:18
100712,2017-11-09 09:13:24
7749,2017-11-09 02:47:53
116530,2017-11-08 23:18:06
110472,2017-11-07 02:58:12
255,2017-11-09 10:39:33
103115,2017-11-09 08:38:24
59062,2017-11-08 23:00:28
110589,2017-11-06 23:03:34
105475,2017-11-07 12:21:40
109458,2017-11-08 03:07:14
201930,2017-11-09 05:36:12
174608,2017-11-07 01:00:40
15335,2017-11-07 13:27:30
208260,2017-11-07 05:05:21
100212,2017-11-08 14:37:56
46648,2017-11-08 15:28:09
144427,2017-11-09 01:39:37
139943,2017-11-07 11:00:26
53454,2017-11-08 04:12:40
3241,2017-11-06 23:55:26
40342,2017-11-09 15:00:41
75727,2017-11-07 13:01:22
78959,2017-11-06 17:35:18
181830,2017-11-09 08:01:43
118950,2017-11-09 02:10:35
103106,2017-11-07 10:21:30
58442,2017-11-09 06:30:35
280824,2017-11-08 06:21:56
29865,2017-11-08 00:51:50
114878,2017-11-08 23:41:52
43661,2017-11-08 22:58:06
70446,2017-11-09 03:44:09
129434,2017-11-06 22:15:28
59508,2017-11-08 14:17:25
44615,2017-11-06 19:20:28
108881,2017-11-07 23:10:16
122432,2017-11-08 05:28:28
4451,2017-11-08 00:02:15
19819,2017-11-06 23:06:28
240848,2017-11-08 03:41:59
29540,2017-11-09 09:13:15
85625,2017-11-08 10:24:59
53454,2017-11-08 16:54:24
16426,2017-11-07 14:13:04
5314,2017-11-09 04:37:33
154891,2017-11-07 03:28:16
73302,2017-11-06 22:47:55
50374,2017-11-09 07:55:29
91040,2017-11-07 10:06:21
77970,2017-11-08 05:05:25
50560,2017-11-08 11:30:05
88743,2017-11-09 06:50:37
5314,2017-11-09 11:35:31
94031,2017-11-09 09:58:56
8391,2017-11-08 15:28:28
55852,2017-11-09 07:07:42
123994,2017-11-09 05:51:41
119531,2017-11-08 09:00:59
82427,2017-11-09 11:34:12
8171,2017-11-08 22:08:28
118190,2017-11-09 11:02:46
38692,2017-11-09 04:07:29
21894,2017-11-09 03:18:08
73487,2017-11-09 07:24:28
5729,2017-11-07 11:26:14
102264,2017-11-07 16:35:43
154431,2017-11-08 23:06:01
76460,2017-11-07 00:59:31
99761,2017-11-07 04:38:56
22978,2017-11-07 03:39:31
70896,2017-11-09 10:49:42
156608,2017-11-07 04:32:23
115230,2017-11-07 15:15:15
8049,2017-11-07 01:49:22
121357,2017-11-08 13:02:09
88050,2017-11-09 04:30:57
90469,2017-11-07 16:35:00
27993,2017-11-08 02:08:40
200358,2017-11-07 05:42:03
79857,2017-11-07 04:41:29
141171,2017-11-07 23:01:10
72005,2017-11-07 06:56:12
108918,2017-11-08 02:51:51
79881,2017-11-09 11:00:28
54541,2017-11-07 08:21:44
15547,2017-11-09 07:12:41
29748,2017-11-08 13:39:10
36904,2017-11-08 05:12:22
77048,2017-11-09 12:44:46
10274,2017-11-07 06:40:45
66033,2017-11-06 17:41:54
28082,2017-11-09 04:41:11
90855,2017-11-07 15:04:43
50099,2017-11-07 11:36:32
114235,2017-11-09 15:02:13
73729,2017-11-07 02:17:19
23183,2017-11-07 18:08:53
172522,2017-11-07 05:49:20
48961,2017-11-08 05:06:03
169885,2017-11-07 11:07:34
38442,2017-11-07 04:40:47
132109,2017-11-08 06:38:00
196391,2017-11-07 08:19:08
110079,2017-11-08 02:17:39
80987,2017-11-08 22:33:58
79001,2017-11-07 09:54:22
62916,2017-11-07 17:04:12
70372,2017-11-09 02:25:00
124325,2017-11-09 01:22:06
89253,2017-11-09 13:30:18
105475,2017-11-08 07:28:07
51048,2017-11-08 08:51:57
40440,2017-11-07 10:54:48
158907,2017-11-09 03:01:00
69145,2017-11-09 04:43:55
50418,2017-11-08 16:00:36
103115,2017-11-06 16:53:52
37892,2017-11-07 19:45:57
17149,2017-11-08 13:00:55
24905,2017-11-07 01:27:51
195797,2017-11-09 09:00:48
10142,2017-11-08 15:12:00
176128,2017-11-07 05:00:55
20266,2017-11-09 13:43:24
104496,2017-11-09 04:03:38
199727,2017-11-07 00:03:00
63457,2017-11-08 15:30:50
37233,2017-11-09 05:14:08
32612,2017-11-07 06:07:27
79666,2017-11-09 14:26:36
50863,2017-11-07 20:49:33
81550,2017-11-09 14:15:33
19960,2017-11-06 17:05:19
37367,2017-11-06 23:17:15
49548,2017-11-07 23:00:01
205911,2017-11-07 05:38:02
139002,2017-11-07 03:24:29
121679,2017-11-09 09:19:10
67751,2017-11-07 16:35:00
7567,2017-11-09 03:41:48
197347,2017-11-09 04:43:56
16240,2017-11-08 14:17:52
72638,2017-11-08 00:27:43
25705,2017-11-08 13:31:04
56439,2017-11-08 06:25:08
219319,2017-11-08 03:06:50
89786,2017-11-09 09:03:31
8557,2017-11-06 16:03:03
22572,2017-11-07 07:33:46
197393,2017-11-07 11:33:11
10041,2017-11-09 05:01:05
21789,2017-11-07 01:00:28
88706,2017-11-08 17:42:35
7346,2017-11-06 23:31:05
331335,2017-11-09 12:10:53
95718,2017-11-07 04:58:20
208920,2017-11-07 01:18:44
211915,2017-11-07 17:37:32
46805,2017-11-08 11:15:58
119262,2017-11-09 15:12:17
6828,2017-11-07 08:13:14
37972,2017-11-07 11:50:13
350186,2017-11-09 01:55:48
43447,2017-11-09 11:07:18
123945,2017-11-08 15:55:15
38265,2017-11-09 05:59:02
119349,2017-11-09 14:36:16
44536,2017-11-07 02:23:53
62670,2017-11-07 23:55:40
45745,2017-11-07 12:40:08
62440,2017-11-09 06:40:18
265596,2017-11-08 09:30:38
118722,2017-11-08 01:43:57
179883,2017-11-07 16:19:23
191961,2017-11-07 07:51:02
111153,2017-11-09 06:20:23
3994,2017-11-07 07:46:02
183043,2017-11-07 11:26:41
95442,2017-11-08 23:38:19
11793,2017-11-07 06:03:46
125204,2017-11-07 04:07:37
49602,2017-11-09 12:42:46
124528,2017-11-07 15:54:13
31061,2017-11-08 01:49:37
66013,2017-11-07 07:28:46
77537,2017-11-07 05:18:23
4442,2017-11-08 12:56:27
78504,2017-11-07 00:57:03
57896,2017-11-08 15:08:17
201307,2017-11-07 10:17:25
73516,2017-11-08 01:31:19
71863,2017-11-08 08:00:43
23038,2017-11-07 02:52:51
178873,2017-11-08 14:52:24
64400,2017-11-08 22:18:58
91712,2017-11-08 15:46:12
285739,2017-11-08 01:51:26
54895,2017-11-08 17:58:14
49851,2017-11-08 05:48:08
48282,2017-11-07 13:53:43
54142,2017-11-08 11:57:48
109723,2017-11-08 17:28:40
50223,2017-11-07 07:02:00
39453,2017-11-09 00:29:33
85856,2017-11-07 05:15:12
102456,2017-11-08 11:33:55
76637,2017-11-07 11:33:06
175433,2017-11-07 03:43:54
93021,2017-11-08 04:50:35
95766,2017-11-09 11:41:27
188812,2017-11-07 09:56:02
116055,2017-11-08 00:52:46
96044,2017-11-09 10:04:00
339364,2017-11-09 02:45:25
77772,2017-11-08 13:32:36
240210,2017-11-08 10:47:40
140691,2017-11-08 17:13:52
114116,2017-11-09 00:34:44
4295,2017-11-07 03:02:26
69020,2017-11-09 14:15:23
130856,2017-11-07 09:57:47
171606,2017-11-08 05:18:21
356470,2017-11-09 11:10:07
40077,2017-11-07 16:43:42
123607,2017-11-08 13:50:44
75644,2017-11-09 12:00:02
283432,2017-11-08 08:59:30
114734,2017-11-08 04:41:55
203220,2017-11-07 12:33:59
106598,2017-11-08 04:20:44
231128,2017-11-08 01:24:12
126079,2017-11-08 01:38:19
30991,2017-11-08 15:14:43
101455,2017-11-09 12:55:41
55852,2017-11-06 22:57:51
60041,2017-11-09 07:53:10
68418,2017-11-07 13:32:14
54418,2017-11-07 10:50:33
131029,2017-11-09 10:58:46
64696,2017-11-09 04:33:07
302281,2017-11-09 04:04:38
97100,2017-11-09 11:25:04
49208,2017-11-09 09:58:55
48712,2017-11-07 01:21:23
49082,2017-11-09 03:30:23
22117,2017-11-09 15:35:45
137052,2017-11-06 22:50:25
4389,2017-11-08 00:47:13
63881,2017-11-08 07:45:11
64639,2017-11-09 08:20:30
103180,2017-11-08 01:32:43
33267,2017-11-09 09:46:15
118474,2017-11-06 17:38:05
64588,2017-11-06 23:53:20
97425,2017-11-08 10:56:22
91574,2017-11-08 15:01:53
171687,2017-11-09 00:20:49
7567,2017-11-08 02:05:33
76339,2017-11-08 14:39:13
260218,2017-11-07 16:09:34
45925,2017-11-09 14:16:23
142484,2017-11-07 10:55:40
205096,2017-11-07 01:54:20
7699,2017-11-07 05:00:56
30372,2017-11-08 06:04:47
70656,2017-11-08 16:20:50
78422,2017-11-06 23:11:35
138502,2017-11-09 10:25:37
99777,2017-11-07 01:22:56
113236,2017-11-08 06:15:46
202617,2017-11-07 06:37:57
31356,2017-11-09 13:17:56
168284,2017-11-08 04:50:17
90976,2017-11-09 10:21:58
66849,2017-11-08 09:10:05
131635,2017-11-08 04:33:49
89486,2017-11-09 10:27:11
104032,2017-11-07 15:55:23
158793,2017-11-08 10:37:00
76529,2017-11-09 10:28:24
99187,2017-11-08 03:46:34
176380,2017-11-09 08:08:03
48212,2017-11-09 10:49:37
46549,2017-11-08 01:01:27
100176,2017-11-09 08:54:06
196953,2017-11-08 01:05:14
122048,2017-11-09 09:19:07
291820,2017-11-09 13:56:55
44536,2017-11-08 22:25:57
53715,2017-11-09 14:59:47
48282,2017-11-09 09:46:42
72833,2017-11-06 16:55:37
25705,2017-11-07 22:53:12
79166,2017-11-08 06:19:36
25818,2017-11-07 23:32:09
191106,2017-11-08 23:42:06
81239,2017-11-09 11:26:35
2321,2017-11-09 11:04:25
31331,2017-11-07 13:13:46
89575,2017-11-08 05:57:17
93641,2017-11-08 03:52:21
65897,2017-11-06 23:37:19
77949,2017-11-07 14:21:39
96163,2017-11-08 10:02:58
166507,2017-11-09 02:31:40
51111,2017-11-06 22:41:42
109670,2017-11-07 10:51:15
86767,2017-11-08 06:53:16
41179,2017-11-06 17:07:40
40352,2017-11-07 22:19:03
183321,2017-11-06 19:03:02
57802,2017-11-09 08:08:32
73595,2017-11-09 08:12:26
102467,2017-11-07 23:45:53
35973,2017-11-09 05:17:11
62906,2017-11-07 13:15:40
119585,2017-11-07 06:59:15
38388,2017-11-09 00:32:09
230284,2017-11-08 04:26:18
241284,2017-11-08 04:56:48
109425,2017-11-08 08:26:04
17149,2017-11-08 12:41:13
4886,2017-11-08 14:14:20
11694,2017-11-07 08:10:00
77523,2017-11-08 06:00:32
259137,2017-11-08 16:31:54
258646,2017-11-08 15:20:42
118563,2017-11-08 05:28:05
49386,2017-11-09 14:19:56
106781,2017-11-08 12:14:53
17816,2017-11-07 05:30:29
234549,2017-11-09 11:52:26
259593,2017-11-08 06:35:49
85644,2017-11-09 13:51:06
31247,2017-11-07 10:24:23
178538,2017-11-09 12:31:41
21453,2017-11-07 03:38:35
99534,2017-11-08 21:38:38
68471,2017-11-09 11:01:51
55675,2017-11-09 13:03:54
30647,2017-11-08 10:52:48
44493,2017-11-08 08:44:13
91006,2017-11-08 15:13:41
83127,2017-11-08 17:25:05
150251,2017-11-08 22:55:57
175837,2017-11-08 06:53:45
140149,2017-11-07 12:24:22
55117,2017-11-09 09:30:05
100203,2017-11-08 04:21:56
16667,2017-11-09 03:32:28
274109,2017-11-09 13:04:11
75868,2017-11-09 14:11:21
101183,2017-11-07 00:28:11
100629,2017-11-09 04:48:15
92789,2017-11-09 06:40:34
249030,2017-11-08 07:34:18
52987,2017-11-09 03:13:22
81674,2017-11-08 15:02:55
81327,2017-11-08 13:38:49
105485,2017-11-08 16:29:39
76885,2017-11-08 22:47:16
76917,2017-11-08 12:45:35
123739,2017-11-08 06:06:30
21345,2017-11-09 07:20:04
140863,2017-11-07 06:46:47
119289,2017-11-07 10:42:31
31482,2017-11-08 14:12:58
111025,2017-11-09 07:58:38
85858,2017-11-07 06:33:02
98635,2017-11-08 04:07:02
16435,2017-11-07 15:06:57
191759,2017-11-07 04:24:44
234634,2017-11-08 09:03:13
20327,2017-11-08 00:15:53
149063,2017-11-09 03:30:54
121269,2017-11-07 12:34:21
17149,2017-11-08 15:08:44
85329,2017-11-07 13:51:15
49602,2017-11-08 00:25:45
53454,2017-11-07 15:50:34
26995,2017-11-07 01:26:09
37255,2017-11-08 19:47:01
102005,2017-11-08 08:58:07
106824,2017-11-07 14:19:41
114146,2017-11-09 00:32:13
45892,2017-11-08 16:57:10
80605,2017-11-09 10:56:40
68384,2017-11-09 07:23:05
31859,2017-11-08 14:25:59
100275,2017-11-08 04:44:32
90469,2017-11-09 05:46:24
14764,2017-11-08 11:59:32
247000,2017-11-07 17:10:21
187567,2017-11-07 23:08:55
62701,2017-11-07 00:01:33
67754,2017-11-07 08:02:11
172483,2017-11-06 19:40:01
76662,2017-11-09 02:54:04
81510,2017-11-09 00:43:36
85644,2017-11-09 01:54:01
68599,2017-11-09 15:07:28
94678,2017-11-08 17:18:13
111780,2017-11-08 10:12:22
124809,2017-11-08 05:38:15
91574,2017-11-07 13:46:03
8286,2017-11-07 05:02:28
116713,2017-11-07 05:24:15
81419,2017-11-09 12:05:00
12188,2017-11-08 00:10:25
142163,2017-11-09 01:37:11
8718,2017-11-08 07:45:59
69049,2017-11-07 18:18:24
92964,2017-11-08 07:44:59
216831,2017-11-09 05:01:43
119024,2017-11-08 05:22:15
53427,2017-11-08 06:04:10
52469,2017-11-08 23:54:15
84896,2017-11-07 13:29:51
100088,2017-11-08 13:02:03
108942,2017-11-08 17:35:00
29516,2017-11-08 05:00:55
277644,2017-11-08 03:01:12
21042,2017-11-08 00:20:29
100275,2017-11-07 23:10:40
30564,2017-11-07 05:08:47
104400,2017-11-07 07:01:33
35058,2017-11-09 14:51:00
57283,2017-11-07 14:03:21
44005,2017-11-08 13:51:45
66197,2017-11-07 16:20:09
67756,2017-11-07 03:21:41
37892,2017-11-08 04:26:41
48902,2017-11-06 23:54:14
60875,2017-11-07 12:38:31
207324,2017-11-07 23:23:31
50482,2017-11-08 12:52:31
80257,2017-11-09 09:53:42
37892,2017-11-08 17:37:59
72009,2017-11-09 08:01:14
271126,2017-11-08 15:19:21
17156,2017-11-07 07:15:13
20961,2017-11-08 13:46:28
124953,2017-11-08 06:37:38
4737,2017-11-08 14:24:26
48877,2017-11-07 04:14:10
100206,2017-11-07 01:26:40
31247,2017-11-08 08:40:09
185761,2017-11-09 05:50:37
40965,2017-11-08 23:53:05
68048,2017-11-07 02:56:45
110832,2017-11-08 17:44:35
111539,2017-11-09 03:20:46
63062,2017-11-08 16:33:43
207130,2017-11-07 04:10:42
111162,2017-11-07 03:43:07
119289,2017-11-08 10:29:37
245854,2017-11-08 13:26:41
102443,2017-11-08 07:33:42
42651,2017-11-07 16:13:11
148911,2017-11-08 13:01:32
52043,2017-11-07 00:23:56
131979,2017-11-08 09:32:42
106460,2017-11-08 05:50:57
155766,2017-11-07 09:07:09
32639,2017-11-08 12:09:42
126150,2017-11-07 22:36:58
75539,2017-11-09 02:15:29
108816,2017-11-07 01:57:34
113594,2017-11-09 05:01:40
282,2017-11-07 01:16:47
81714,2017-11-07 07:13:18
88688,2017-11-07 01:39:21
44377,2017-11-09 15:37:46
205285,2017-11-08 06:32:57
159210,2017-11-08 10:26:51
53454,2017-11-07 06:40:06
56035,2017-11-07 11:34:57
176758,2017-11-09 14:27:03
97922,2017-11-09 06:00:56
32632,2017-11-09 13:12:30
5314,2017-11-08 09:48:57
114235,2017-11-07 04:54:45
336252,2017-11-09 10:11:36
147957,2017-11-07 13:19:37
99020,2017-11-09 07:16:05
73487,2017-11-07 19:47:02
147392,2017-11-08 04:55:39
212186,2017-11-07 01:26:39
145925,2017-11-07 02:24:37
125204,2017-11-07 09:27:09
59447,2017-11-07 16:56:51
93021,2017-11-07 00:52:50
10702,2017-11-09 04:16:48
138419,2017-11-08 12:18:50
69280,2017-11-07 16:05:37
105323,2017-11-08 00:16:38
153735,2017-11-07 07:14:43
71346,2017-11-08 13:19:00
299301,2017-11-08 17:20:47
84896,2017-11-07 16:52:10
170556,2017-11-07 11:48:49
326085,2017-11-09 01:37:31
20090,2017-11-07 08:30:34
50169,2017-11-09 14:27:29
77407,2017-11-09 13:30:17
86513,2017-11-09 03:27:00
84226,2017-11-07 08:26:54
75765,2017-11-09 09:42:45
73487,2017-11-08 15:13:49
100809,2017-11-08 17:38:23
118383,2017-11-09 15:45:17
103385,2017-11-07 10:18:30
106407,2017-11-08 04:51:33
122489,2017-11-09 14:59:33
5038,2017-11-07 12:15:52
111182,2017-11-08 16:26:56
38910,2017-11-07 17:41:36
53615,2017-11-08 22:13:07
13315,2017-11-07 09:20:08
17084,2017-11-09 04:03:37
166498,2017-11-07 10:41:05
100379,2017-11-07 05:46:27
92325,2017-11-08 22:16:07
59064,2017-11-08 08:10:59
181359,2017-11-07 15:22:12
5449,2017-11-06 23:34:04
147413,2017-11-08 07:00:11
110707,2017-11-07 02:14:14
93486,2017-11-08 23:53:56
202307,2017-11-09 06:30:30
52628,2017-11-07 10:36:34
38628,2017-11-09 04:53:56
69741,2017-11-08 01:58:37
32356,2017-11-08 04:23:21
96147,2017-11-07 22:02:31
53929,2017-11-09 14:10:52
55729,2017-11-09 03:44:06
136181,2017-11-07 05:54:02
67586,2017-11-07 12:43:12
147194,2017-11-06 22:36:36
29646,2017-11-07 05:57:10
73347,2017-11-07 01:55:39
66232,2017-11-08 10:15:01
61419,2017-11-09 07:38:34
108742,2017-11-09 06:03:00
53977,2017-11-07 07:48:35
139101,2017-11-09 01:54:46
61237,2017-11-08 13:38:17
326085,2017-11-09 15:44:12
29346,2017-11-07 01:19:56
69158,2017-11-07 01:22:59
46899,2017-11-07 10:42:44
33008,2017-11-08 09:29:51
76571,2017-11-07 03:11:26
119628,2017-11-09 00:16:49
88082,2017-11-06 20:41:14
9169,2017-11-08 10:17:02
78879,2017-11-07 12:50:45
50482,2017-11-09 12:06:06
70008,2017-11-08 03:45:26
90485,2017-11-08 19:01:53
29185,2017-11-09 03:38:06
112666,2017-11-08 14:02:18
48733,2017-11-07 12:25:50
34995,2017-11-07 05:54:12
145689,2017-11-06 21:03:23
31783,2017-11-09 04:51:15
236144,2017-11-08 10:15:36
80142,2017-11-08 03:13:07
93021,2017-11-08 15:23:47
67754,2017-11-07 14:28:33
107229,2017-11-09 04:31:24
41079,2017-11-08 04:38:20
14299,2017-11-07 17:19:51
73975,2017-11-08 18:06:43
171396,2017-11-09 05:47:53
45015,2017-11-09 08:59:10
316751,2017-11-09 05:58:08
121163,2017-11-09 08:47:46
67581,2017-11-07 13:22:46
68929,2017-11-08 10:23:18
53998,2017-11-07 09:38:01
148940,2017-11-08 00:41:32
16544,2017-11-09 12:28:27
81550,2017-11-07 16:14:50
5564,2017-11-07 10:58:48
8580,2017-11-07 11:25:18
108170,2017-11-08 08:26:46
133564,2017-11-07 03:43:11
45047,2017-11-07 16:44:00
45467,2017-11-08 05:54:13
94214,2017-11-08 18:11:38
93282,2017-11-09 07:59:27
141633,2017-11-07 02:03:10
114612,2017-11-07 16:37:02
147053,2017-11-07 06:38:05
47932,2017-11-07 04:23:01
80676,2017-11-08 14:42:02
72189,2017-11-09 00:48:58
95183,2017-11-06 17:17:12
29993,2017-11-07 11:17:59
263472,2017-11-09 04:19:46
125222,2017-11-09 12:12:18
157023,2017-11-07 14:10:04
41203,2017-11-08 22:46:40
158522,2017-11-07 23:55:20
1462,2017-11-09 12:38:56
